,Experiment,Subject,participant,Session,Procedure.Block.,Trial,Board,Word1,Word2,Clue1,ClueType,CorrectAnswer,Level,Player1.RESP,Player1.RT,Player2.RESP,Player2.RT,Player2.ACC,P2W1,P2W2,P2A1W1,P2A1W2,Clue2,Player1SecondClue.RESP,Player1SecondClue.RT,Player2SecondAnswer.ACC,Player2SecondAnswer.RESP,Player2SecondAnswer.RT,Clue3,Player1ThirdClue.RESP,Player1ThirdClue.RT,Player2ThirdAnswer.ACC,Player2ThirdAnswer.RESP,Player2ThirdAnswer.RT,bert-sum_w1w2_sim,bert-sum_c1w1_sim,bert-sum_c1w2_sim,bert-sum_c1avg_sim,bert-sum_c2w1_sim,bert-sum_c2w2_sim,bert-sum_c2_w1w2avg_sim,bert-sum_c2_c1avg_sim,glove_w1w2_sim,glove_c1w1_sim,glove_c1w2_sim,glove_c1avg_sim,glove_c2w1_sim,glove_c2w2_sim,glove_c2_w1w2avg_sim,glove_c2_c1avg_sim,swow_w1w2_sim,swow_c1w1_sim,swow_c1w2_sim,swow_c1avg_sim,swow_c2w1_sim,swow_c2w2_sim,swow_c2_w1w2avg_sim,swow_c2_c1avg_sim
10,E1,E1.1,1,1,S1,15,TrialList3,famine,calorie,food,Hierarchical,calorie{-}famine9,Medium,food{SHIFT}9,76865,calorie{-}famine9,25851,1,calorie,famine,1,1,na,,0,0,,0,na,,0,0,,0.0,0.6629580954407065,0.7454419575730311,0.7254245837545157,0.8063233536783713,NA,NA,NA,NA,0.034736565670402286,0.3062069689374608,0.3661151494801028,0.4673556552775243,NA,NA,NA,NA,0.3891058748847751,0.41351817344303665,0.5979939442379274,0.5884507353346573,NA,NA,NA,NA
11,E1,E1.1,1,1,S1,16,TrialList3,hundred,economy,money,Hierarchical,economy{-}hundred9,Hard,money9,25253,economy{-}hundred9,17302,1,economy,hundred,1,1,na,,0,0,,0,na,,0,0,,0.0,0.48419122805544745,0.6505637875796527,0.6528283627230301,0.755746030549181,NA,NA,NA,NA,0.23288428386025095,0.3487168532031034,0.35969850489918587,0.4511404950306952,NA,NA,NA,NA,0.16097609250010425,0.3189549750516789,0.794766761164558,0.6614607006862679,NA,NA,NA,NA
12,E1,E1.1,1,1,S1,18,TrialList4,corpse,fight,death,Argument,corpse{-}fight9,Hard,death9,9494,corpse{-}garden9,51156,0,corpse,garden,1,0,injury,injury9,4830,1,corpse{-}fight9,20936,na,,0,0,,0.0,0.6792666706282837,0.7887406958428539,0.6655572506811988,0.7948726548759991,0.64906137740506,0.6063019813945622,0.6854471304132954,0.7094644796413603,0.20775701182287198,0.4062250766474258,0.38334063930716256,0.5080231472716064,0.21044021486340425,0.3439246620710127,0.35668999372663346,0.44075906492379147,0.06299379523669957,0.7800385734603185,0.20348891168838223,0.7392244247774041,0.15357893229774455,0.2841209198061676,0.2781750254979336,0.3005898355579605
13,E1,E1.1,1,1,S1,19,TrialList4,graph,copy,analyze,Attributive,copy{-}graph9,Medium,analyze9,17531,extension{-}graph9,58752,0,extension,graph,1,0,replicate,replicate9,12906,1,copy{-}graph9,5281,na,,0,0,,0.0,0.4988516338043415,0.5440044408777074,0.646438816232332,0.6857868618401783,0.5132996037510715,0.7169209031584031,0.7070926891751952,0.8304182834939264,0.12270590933688585,0.2741281595441778,0.27517296083339327,0.3665746957077153,0.1533760691342232,0.4021783294174017,0.3707478084833491,0.49155288835800226,0.13552496384812995,0.21251235066692287,0.09156533838717373,0.18464928441785333,0.08044456431544367,0.9119767097749224,0.7504407865352997,0.6067978349712458
14,E1,E1.1,1,1,S1,20,TrialList4,kitchen,egg,cook,Argument,egg{-}kitchen9,Easy,cook9,2686,egg{-}kitchen9,11262,1,egg,kitchen,1,1,na,,0,0,,0,na,,0,0,,0.0,0.7445174656024308,0.7804845042688769,0.77814277143255,0.8341979135728413,NA,NA,NA,NA,0.22233345320223408,0.5331150937326825,0.4550595525628286,0.6320098708368116,NA,NA,NA,NA,0.4430012273526396,0.809958925008679,0.6274359334434771,0.8510856651026565,NA,NA,NA,NA
15,E1,E1.1,1,1,S1,23,TrialList5,near,astronaut,space,Locative,astronaut{-}near9,Hard,space9,85948,astronaut{-}sky9,12923,0,astronaut,sky,0,1,close,close9,3390,1,astronaut{-}near9,15641,na,,0,0,,0.0,0.684976547481126,0.7267659095840446,0.7255141680793586,0.7911123790019564,0.8151169631741535,0.6368058952152207,0.7908526167922065,0.7935254224934296,0.11814379866492664,0.30030911903527335,0.46529570587207814,0.5119656569429226,0.6288912523579457,0.14803418835627036,0.5195358604146799,0.5600909301887843,0.0696041693545516,0.24395402220967788,0.8097486882719422,0.7678004969158394,0.8039644798023308,0.05334367619889824,0.5104953682308273,0.44712899363710523
16,E1,E1.1,1,1,S1,22,TrialList5,homeless,apartment,living,Locative,apartment{-}homeless9,Easy,living9,12491,apartment{-}homeless9,18378,1,apartment,homeless,1,1,na,,0,0,,0,na,,0,0,,0.0,0.7206288784844671,0.6975710367195406,0.790564284771675,0.8034117599255868,NA,NA,NA,NA,0.3379569615595205,0.3369176743538853,0.4585477641389275,0.4862786958792078,NA,NA,NA,NA,0.21921945464091797,0.16744468256847678,0.5413041954783278,0.45198445394612796,NA,NA,NA,NA
17,E1,E1.1,1,1,S1,24,TrialList5,onion,cigarette,pungent,Attributive,cigarette{-}onion9,Medium,pungent9,34203,cigarette{-}onion9,28518,1,cigarette,onion,1,1,na,,0,0,,0,na,,0,0,,0.0,0.703224360177519,0.5050985910504642,0.5120791602785068,0.5510213403793874,NA,NA,NA,NA,0.17143134249509273,0.2885934648885312,0.11992227958572399,0.2668918949879333,NA,NA,NA,NA,0.09543047099466861,0.5049431752967483,0.35032316973075106,0.5571290340522828,NA,NA,NA,NA
18,E1,E1.1,1,1,S1,27,TrialList6,pants,collar,clothes,Hierarchical,collar{-}pants9,Easy,clothes9,6391,necklace{-}pants9,20290,0,necklace,pants,1,0,dog,dog9,29237,1,collar{-}pants9,2607,na,,0,0,,0.0,0.8751625945892642,0.8058118971640434,0.7045015447290744,0.7782112344605081,0.7242032845384533,0.7106562519729276,0.7406807247630961,0.7635098884739082,0.45526256232442197,0.4667149582936174,0.342721081784083,0.47445699875817415,0.15918754593794016,0.3224126857106753,0.2822935915490957,0.33122597374546303,0.4863225308658845,0.8498533117630436,0.5345900110398364,0.8083310668575073,0.1312489140724461,0.3968308898034396,0.3016247373944472,0.2555754069617908
19,E1,E1.1,1,1,S1,26,TrialList6,definition,assist,helpful,Coordinate,assist{-}definition9,Hard,helpful9,4972,assist{-}welfare9,23447,0,assist,welfare,0,1,word,words9,3173,1,assist{-}definition9,8504,na,,0,0,,0.0,0.2630124124511132,0.699942165680766,0.2789031055490232,0.6302068122164963,0.7310592958961537,0.2520798735565468,0.6349559367302102,0.7440458137553014,0.16015390872195268,0.27363846121450086,0.35456247170706834,0.4124067591914805,0.438493438034224,0.16503754284622385,0.3962112199362806,0.3970002948987945,0.04719898003212997,0.11672463447925896,0.6962325911610308,0.5577951929117505,0.7434280476016405,0.08321872138356534,0.5756481435634431,0.47254068097416013
20,E1,E1.1,1,1,S1,28,TrialList6,war,quiet,peace,Coordinate,quiet{-}war9,Medium,peace9,10673,quiet{-}war9,22042,1,quiet,war,1,1,na,,0,0,,0,na,,0,0,,0.0,0.6215020998849403,0.7425513808600187,0.7905078752232552,0.8516486597305565,NA,NA,NA,NA,0.25201139624598945,0.5433544361801456,0.36704376756896273,0.5753236837363059,NA,NA,NA,NA,0.09187378393041379,0.3012084211642161,0.6028103783432457,0.6263118087244012,NA,NA,NA,NA
21,E1,E1.1,1,1,S1,30,TrialList7,flat,alike,similar,Coordinate,alike{-}flat9,Hard,similar9,35382,alike{-}competition9,43130,0,alike,competition,0,1,boring,boring9,6829,1,alike{-}flat9,37622,na,,0,0,,0.0,0.6575328408388152,0.7142902225304424,0.7147250992452222,0.7848122642783553,0.7251782047640319,0.6510104792496278,0.7567091896528658,0.7719961720518723,0.16525538450600563,0.41513762296316226,0.2707460450991068,0.44928808528807096,0.23191302022691307,0.20532740697650842,0.2864143359626985,0.3023148041094331,0.10847299813008726,0.12174673633760147,0.9666006111529413,0.8944931633589319,0.45968064022426536,0.16658555447031698,0.32871449925188156,0.26773142593478894
22,E1,E1.1,1,1,S1,32,TrialList7,perjury,adultery,wrong,Attributive,adultery{-}perjury9,Easy,wrong9,14531,adultery{-}perjury9,10849,1,adultery,perjury,1,1,na,,0,0,,0,na,,0,0,,0.0,0.5832977551789396,0.5474466918688118,0.6360400758012755,0.6676835966717056,NA,NA,NA,NA,0.4050039450875955,0.11870273298641987,0.22536631266840546,0.2052540945561211,NA,NA,NA,NA,0.49396754037378066,0.5597225805640249,0.4613573646474749,0.5895580118508779,NA,NA,NA,NA
23,E1,E1.1,1,1,S1,31,TrialList7,heavy,feather,weight,Hierarchical,feather{-}heavy9,Medium,weight9,23943,feather{-}heavy9,22364,1,feather,heavy,1,1,na,,0,0,,0,na,,0,0,,0.0,0.7400216143269848,0.7891020139651678,0.8624752236192257,0.8858131084362404,NA,NA,NA,NA,0.18189630026155323,0.4441466443679407,0.2350956030802014,0.4417941936479739,NA,NA,NA,NA,0.09667100939457307,0.8097220074443683,0.08328788635115658,0.5496129699760618,NA,NA,NA,NA
24,E1,E1.1,1,1,S1,35,TrialList8,breeze,bubble,gentle,Attributive,breeze{-}bubble9,Easy,gentle9,27345,bubble{-}care9,37070,0,bubble,care,0,1,blow,blow9,25034,1,bubble{-}breeze9,19253,na,alphabetical9,11882,0,breeze{-}care9,7074.0,0.770239211740487,0.7583364461513081,0.7487548462497757,0.800647097783423,0.8030124340437989,0.8876513229997302,0.9003168297169969,0.8962125984372773,0.21730974411248194,0.4241432193754413,0.1452654561211133,0.36492914037474267,0.43119727979842915,0.3696602869088528,0.5132627399440083,0.4920322514331492,0.23135433877764755,0.270641639465798,0.09171235299208058,0.23454882992758275,0.4915285792692241,0.4293995577580658,0.5879370784156249,0.49071098452773754
25,E1,E1.1,1,1,S1,34,TrialList8,bad,actress,Riverdale,Idiosyncratic,actress{-}bad9,Medium,riverdale9,128554,actress{-}party9,108192,0,actress,party,0,1,dislike,disliked9,28298,0,actress{-}trash9,17801,poor,poor9,24592,0,bad{-}trash9,3692.0,0.43988575827573817,NA,NA,NA,0.6575798071700435,0.47006317012041277,0.6687530547560259,NA,0.24005194213866987,NA,NA,NA,0.3734084306821921,0.18920839454636074,0.3572545621599972,NA,0.05962907737309786,NA,NA,NA,0.5377450951218535,0.010444016501349518,0.24284235164754409,NA
26,E1,E1.1,1,1,S1,36,TrialList8,communicate,cooking,kitchen,Locative,communicate{-}cooking9,Hard,kitchen9,20930,cooking{-}trash9,48758,0,cooking,trash,0,1,talking,talking9,6216,1,communicate{-}cooking9,11602,na,,0,0,,0.0,0.7042828665419428,0.6820038944909325,0.8296970885501052,0.8155893333148484,0.8139789492640974,0.8206742151491431,0.8851437353969047,0.8696953368637022,0.16776406192920068,0.1475097826311007,0.5814113575562052,0.4769666351233176,0.06709647506992833,0.15885493819112506,0.14785040375831748,0.14928378649186824,0.017125657072758482,0.011160191901591343,0.7983980426276907,0.5272191356882575,0.801947105579417,0.024229762441336566,0.6163980140047163,0.4340769845931899
27,E1,E1.1,1,1,S1,38,TrialList9,bat,bounce,fly,Attributive,bat{-}bounce9,Easy,fly9,26316,bat{-}Dracula9,58194,0,bat,Dracula,1,0,baseball,baseball9,29178,1,bat{-}bounce9,34925,na,,0,0,,0.0,0.7712406228046738,0.7645008092207272,0.7677246163784324,0.81406891623285,0.647175884947327,0.5152359201441954,0.61808415826041,0.6085122417162739,0.3306467058027297,0.3554425139151123,0.3353440979786322,0.42344551063356595,0.4037410366113019,0.20857337160453615,0.37534281157716065,0.36220756978753266,0.42837009898396583,0.4340801823286702,0.15759931315462228,0.33787308047487086,0.6709607616649595,0.48715339561422577,0.6766176551038314,0.5865926427815545
28,E1,E1.1,1,1,S1,40,TrialList9,toes,Dracula,scary,Attributive,Dracula{-}toes9,Hard,scary9,21662,bacteria{-}Dracula9,31830,0,bacteria,Dracula,0,1,gross,gross9,18468,0,bacteria{-}bat9,26669,feet,feet9,23129,0,bacteria{-}toes9,6080.0,0.49450218052063977,0.557056239774341,0.776288573226194,0.7693588766862892,0.5359656691148347,0.698011508516365,0.7123643247919722,0.7583247378577435,-0.08339683212448401,-0.03744368805774401,0.19172592753891005,0.1139489317091773,-0.07499010335579981,0.12372927444168091,0.03599750990490447,0.1034751061896706,0.06788867481809979,0.04194669447042565,0.572352535397394,0.42898191936678276,0.2183588341324908,0.13169237086771735,0.23803650723245517,0.2703087532750834
29,E1,E1.1,1,1,S1,39,TrialList9,lunch,almond,food,Hierarchical,almond{-}lunch9,Medium,food9,6755,almond{-}lunch9,12775,1,almond,lunch,1,1,na,,0,0,,0,na,,0,0,,0.0,0.5485966371479462,0.7674838170013165,0.6606283921786305,0.8070949145445829,NA,NA,NA,NA,0.1137609627794085,0.4245527162506235,0.18792561492043502,0.4103739127237287,NA,NA,NA,NA,0.21260010022496523,0.7934501401194639,0.36294411133221716,0.6985696690151261,NA,NA,NA,NA
30,E1,E1.2,2,1,S1,8,TrialList1,void,couch,move,Attributive,couch{-}void9,Hard,moving9,18528,couch{-}lead9,33237,0,couch,lead,0,1,spacious,spacious9,82961,0,depth{-}void9,26704,movingout,moving{SPACE}out9,32947,0,burglar{-}couch9,23176.0,0.5661940743724609,0.6333449507323049,0.5477848712731596,0.6676270240944262,0.6649902371468333,0.6246427393311941,0.7287900893366367,0.7719891714532017,0.050816349010013306,0.18803735053725168,0.15404137074069624,0.23596503340304809,0.09752758138504147,0.20898584557443356,0.2114321839766109,0.281249488900136,0.01901799621821787,0.07826635934218007,0.08405696681446606,0.11365135210432054,0.3052632059252103,0.23212152188265234,0.376978339145141,0.34806587111549026
31,E1,E1.2,2,1,S1,7,TrialList1,giggle,abnormal,goofy,Attributive,abnormal{-}giggle9,Medium,goofy9,7680,abnormal{-}giggle9,29248,1,abnormal,giggle,1,1,na,,0,0,,0,na,,0,0,,0.0,0.6141666973874521,0.6741454721797929,0.7385235773070623,0.7875718795902872,NA,NA,NA,NA,0.14924343674251184,0.30377516728568765,0.04087103999393071,0.22732778138071763,NA,NA,NA,NA,0.02089786760681145,0.6194030928810753,0.40996220443409626,0.7150226564487202,NA,NA,NA,NA
32,E1,E1.2,2,1,S1,6,TrialList1,exam,algebra,math,Hierarchical,algebra{-}exam9,Easy,math9,37366,algebra{-}exam9,9204,1,algebra,exam,1,1,na,,0,0,,0,na,,0,0,,0.0,0.5769354408873905,0.6922493243647114,0.6797565272161125,0.7726766273679712,NA,NA,NA,NA,0.23237704169170825,0.5101634446606568,0.25387494378825304,0.48666305527934706,NA,NA,NA,NA,0.25409660586148175,0.36225232578804967,0.9590594608285195,0.8937250186998037,NA,NA,NA,NA
33,E1,E1.2,2,1,S1,44,TrialList10,tourist,comedy,Las Vegas,Locative,comedy{-}tourist9,Medium,las{SPACE}vegas9,62044,hand{-}tourist9,11632,0,hand,tourist,1,0,show,show9,6894,1,comedy{-}tourist9,10892,na,,0,0,,0.0,0.646508680144063,0.4702683048688072,0.45594024579411363,0.5103811207004292,0.6621265523289891,0.6043171847416797,0.6978125635176394,0.6676530165203429,0.15384850085872914,0.07329255593615658,0.0840899590791323,0.10360174901216257,0.2410088541086517,0.49653951467620905,0.4855132748341746,0.4388353481585514,0.04427765460194233,0.0697715632289323,0.0705150886501742,0.09701952817249226,0.12213440843531598,0.5059705008241672,0.4267454775497109,0.413431403747643
34,E1,E1.2,2,1,S1,43,TrialList10,tea,bean,Starbucks,Locative,bean{-}tea9,Easy,starbucks9,7471,bean{-}tea9,10944,1,bean,tea,1,1,na,,0,0,,0,na,,0,0,,0.0,0.8084679157212914,NA,NA,NA,NA,NA,NA,NA,0.4328598411884097,NA,NA,NA,NA,NA,NA,NA,0.3260674845999034,NA,NA,NA,NA,NA,NA,NA
35,E1,E1.2,2,1,S1,42,TrialList10,pendulum,dusk,time,Attributive,dusk{-}pendulum9,Hard,time9,10283,dusk{-}pendulum9,26898,1,dusk,pendulum,1,1,na,,0,0,,0,na,,0,0,,0.0,0.6975656423817038,0.7289191235309136,0.7861761454665865,0.8225261921748739,NA,NA,NA,NA,0.040764861847726874,0.2107216939185682,0.2021173111642406,0.286147142878973,NA,NA,NA,NA,-0.0022915379047869777,0.21077135787667656,0.2474092263601645,0.3193345966191501,NA,NA,NA,NA
36,E1,E1.2,2,1,S1,10,TrialList2,beginning,brake,restart,Coordinate,beginning{-}brake9,Hard,restart9,105313,beginning{-}stop9,35811,0,beginning,stop,1,0,bicycle,bicycle9,54881,0,brake{-}stop9,10098,restart,restart9,27413,1,beginning{-}brake9,9192.0,0.708221608592075,0.6850090725678558,0.6969558596040933,0.7473961964328345,0.6665663361900503,0.7778669010068793,0.7794619596602737,0.7906575726185912,0.14813935056624616,0.3858221690516821,0.22258956580797995,0.4014997554068682,0.1995762308846155,0.35895920536541515,0.3685856571089199,0.3378249630670025,0.11965930100489652,0.4824595042264106,0.09658438111872925,0.400418702244111,0.04626054596625928,0.6642029517380372,0.45194664225061343,0.32038584784424373
37,E1,E1.2,2,1,S1,11,TrialList2,birds,aircraft,fly,Attributive,aircraft{-}birds9,Easy,flying9,10936,aircraft{-}birds9,14087,1,aircraft,birds,1,1,na,,0,0,,0,na,,0,0,,0.0,0.7742629947138543,0.6834022733271825,0.696271677068394,0.7325000221644256,NA,NA,NA,NA,0.11067645587780484,0.3012041511414595,0.7170757159116516,0.6832165524379038,NA,NA,NA,NA,0.3324465763084191,0.6443078038519401,0.700574977585174,0.8233601145407198,NA,NA,NA,NA
38,E1,E1.2,2,1,S1,12,TrialList2,school,stop,graduate,Attributive,school{-}stop9,Medium,graduate9,11595,school{-}stop9,19967,1,school,stop,1,1,na,,0,0,,0,na,,0,0,,0.0,0.5892210126765406,0.6586308615751155,0.5768439231112483,0.6911832804135908,NA,NA,NA,NA,0.30478406256375634,0.5685494088508528,0.17990692985572354,0.4633211726570762,NA,NA,NA,NA,0.13428977182087065,0.7391124288895509,0.09666364468293054,0.5183522208382307,NA,NA,NA,NA
39,E1,E1.2,2,1,S1,16,TrialList3,hundred,economy,percentage,Attributive,economy{-}hundred9,Hard,percentages9,27848,college{-}hundred9,30938,0,college,hundred,1,0,money,money9,24587,1,economy{-}hundred9,9704,na,,0,0,,0.0,0.48419122805544745,0.6274890261685914,0.5987572796632701,0.7122940078048668,0.6505637875796527,0.6528283627230301,0.755746030549181,0.7925410587506376,0.23288428386025095,0.2289318282240842,0.3181472091000894,0.3483966071443422,0.3487168532031034,0.35969850489918587,0.4511404950306952,0.4818673760042118,0.16097609250010425,0.5419911407034985,0.35417120575800487,0.6038584327783965,0.3189549750516789,0.794766761164558,0.6614607006862679,0.6278227951487106
40,E1,E1.2,2,1,S1,15,TrialList3,famine,calorie,food,Hierarchical,calorie{-}famine9,Medium,food9,14985,calorie{-}famine9,15038,1,calorie,famine,1,1,na,,0,0,,0,na,,0,0,,0.0,0.6629580954407065,0.7454419575730311,0.7254245837545157,0.8063233536783713,NA,NA,NA,NA,0.034736565670402286,0.3062069689374608,0.3661151494801028,0.4673556552775243,NA,NA,NA,NA,0.3891058748847751,0.41351817344303665,0.5979939442379274,0.5884507353346573,NA,NA,NA,NA
41,E1,E1.2,2,1,S1,14,TrialList3,circle,dance,twirl,Attributive,circle{-}dance9,Easy,twirling9,53160,circle{-}dance9,3415,1,circle,dance,1,1,na,,0,0,,0,na,,0,0,,0.0,0.5281395099082671,0.5509567987997351,0.4489633829756957,0.574350691145662,NA,NA,NA,NA,0.3398754240509272,0.17314398329487712,0.27876420789263123,0.2760596974271263,NA,NA,NA,NA,0.24137403540261748,0.5086062449834389,0.5756091736010629,0.6814321263780041,NA,NA,NA,NA
42,E1,E1.2,2,1,S1,20,TrialList4,kitchen,egg,bake,Argument,egg{-}kitchen9,Easy,baking9,13584,berry{-}egg9,5804,0,berry,egg,0,1,fridge,fridge9,28298,1,egg{-}kitchen9,3083,na,,0,0,,0.0,0.7445174656024308,0.6168508952880374,0.5484812046542376,0.6218414299809893,0.856622541274176,0.7041205988414111,0.8311386214192057,0.8176943189883488,0.22233345320223408,0.37546117347805064,0.3190213580557353,0.44417230975113375,0.3399386579740924,0.14456063343600223,0.3098726916949197,0.3291981546969457,0.4430012273526396,0.6655185105835205,0.5957542748749214,0.7441368162083349,0.4828893851689531,0.32713091266392014,0.4811758325538398,0.4877146017601215
